"Year","Title","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector"
"2015","6155","FemaleJ","Adult",7.01904761904762,9,0,0.251634405075758
"2015","6156","FemaleJ","Adult",5,5,0,0.103067687607099
"2016","6156","FemaleJ","Adult",19.1436507936508,54,0.0463102364109076,0.680732307256287
"2019","6156","FemaleJ","Adult",8.38809523809524,20,0.0229580439498932,0.00267924674473087
"2021","6156","FemaleJ","Adult",2.84915084915085,9,0.000895316804407713,0.136804939810726
"2015","6158",NA,"Adult",5.44206349206349,13,0.00236383334974884,0.253343023865637
"2015","6159",NA,"Calf",9.95714285714286,23,0.00699629009488165,0.583938670962321
"2015","6160",NA,"Juvenile",10.3547619047619,25,0.00443218753077908,0.554978036956999
"2016","6160",NA,"Juvenile",15.6428571428571,29,0,0.79406613529577
"2015","6161","FemaleJ","Adult",3.6,7,0,0.126139570189992
"2016","6161","FemaleJ","Adult",23.5103174603175,56,0.074076731962638,0.802491226624773
"2015","6162","FemaleJ","Adult",6.75634920634921,19,0.0047096096391871,0.415634170956749
"2015","6163","Male","Adult",2.33333333333333,3,0,0.00791611888559664
"2015","6164",NA,"Adult",3.9,5,0,0.0212619925515322
"2015","6166",NA,"Adult",2.66666666666667,3,0,0.0110309953660951
"2015","6167","FemaleJ","Adult",12.4380952380952,29,0.0147247119078105,0.802526319928517
"2016","6167","FemaleJ","Adult",1.96666666666667,4,0,0.0796829083631033
"2015","6168",NA,"Adult",10.2547619047619,19,0,0.466058726474104
"2015","6169",NA,"Adult",8.60396825396825,16,0,0.404472292235038
"1993","617","FemaleJ","Adult",2.66666666666667,3,0,0.000106654991852185
"1996","617","FemaleJ","Adult",7.21825396825397,20,0.08607367475292,0.22898713620308
"2015","6170","FemaleJ","Adult",10.4920634920635,21,0.000164155093732559,0.495764865937653
"2015","6171","FemaleJ","Adult",7.75714285714286,17,0,0.495185311828454
"2019","6171","FemaleJ","Adult",7.16666666666667,13,0.000488176964149504,0.00157262759223591
"2015","6172","FemaleJ","Adult",12.2261904761905,34,0.0335303194458124,0.711281543972978
"2016","6172","FemaleJ","Adult",13.0461038961039,44,0.0364571795779849,0.46205428693515
"2015","6173",NA,"Adult",9.08571428571429,13,0,0.742755636868956
"2016","6173",NA,"Adult",10.784126984127,31,0.000362778886268819,0.515152331657691
"2015","6174",NA,"Juvenile",9.08571428571429,13,0,0.742755636868955
"2015","6175","Male","Adult",2.5,3,0,0.0191775879415392
"2015","6176",NA,"Adult",2.5,3,0,0.0191775879415392
"2015","6177",NA,"Calf",3.78571428571429,9,0,0.244931182628918
"2015","6178","FemaleJ","Adult",8.11666666666667,15,0,0.406740574076838
"2016","6178","FemaleJ","Adult",8.69581529581529,27,0.00146731103106942,0.174096502374336
"2021","6178","FemaleJ","Adult",2.95562770562771,9,0,0.249871199405576
"2023","6178","FemaleJ","Adult",10.50670995671,29,0.122828580793183,0.170045142522506
"2015","6179",NA,"Adult",3.66666666666667,5,0,0.0595599034088683
"1993","618",NA,"Adult",2.66666666666667,3,0,0.000106654991852226
"2015","6180",NA,"Adult",7,10,0,0.187538908181734
"2015","6181","FemaleJ","Calf",3.08571428571429,6,0,0.163697799370537
"2015","6182","FemaleJ","Adult",9.95238095238095,22,0,0.451193807712998
"2023","6182","FemaleJ","Adult",4.82380952380952,12,0,0.0503021956717639
"2015","6183",NA,"Juvenile",1.16666666666667,2,0,0.0180258349306073
"2015","6185","FemaleJ","Adult",7.1,13,0,0.385239617241203
"2016","6185","FemaleJ","Adult",5.27142857142857,12,0,0.027277943992907
"2017","6185","FemaleJ","Adult",3,3,0,0
"2015","6186","Male","Adult",3.96666666666667,6,0,0.139072979157466
"2015","6187",NA,NA,4.63333333333333,7,0,0.180234966852868
"2015","6188",NA,"Adult",2.33333333333333,4,0,0.059962331125242
"2015","6189",NA,"Adult",2.5,3,0,0.0191775879415392
"1993","619","FemaleJ","Adult",5.66666666666667,6,0.0377358490566038,0.0298196789422825
"1997","619","FemaleJ","Adult",5.06666666666667,9,0.00162098437960507,0.545256032176071
"1989","62",NA,"Adult",3.68333333333333,6,0.00133257186369693,0.224304385251355
"2016","6200","FemaleJ","Adult",4.16666666666667,5,0.00108833665880646,0.0046405166915849
"2016","6201","Male","Juvenile",7.16507936507936,22,0.000544168329403229,0.159329386335402
"2019","6201","Male","Adult",9.11746031746032,21,0.0953165522501907,0.00317945288139573
"2021","6201","Male","Adult",3.62810522810523,13,0.000275482093663912,0.351360392795475
"2023","6201","Male","Adult",2.56666666666667,6,0,0.0509377113020128
"2016","6202",NA,"Adult",3,3,0,0.00246360886753015
"2016","6203","FemaleJ","Adult",8.70512265512266,35,0.0429189376337028,0.109777537813872
"2019","6203","FemaleJ","Adult",6.60238095238095,18,0.0197914152569487,0.00191011159896237
"2021","6203","FemaleJ","Adult",5.69477189477189,18,0.00293847566574839,0.466316910498777
"2023","6203","FemaleJ","Adult",8.01904761904762,18,0,0.139964054572433
"2016","6205",NA,"Adult",2.75714285714286,8,0,0.078299029374089
"2021","6205",NA,"Adult",2.16753246753247,6,0,0.0878874706021946
"2016","6206","FemaleJ","Adult",22.6492063492063,63,0.00300048370518169,0.78239694656991
"2016","6207",NA,"Calf",17.9619047619048,35,0,0.890457319543605
"2016","6208","FemaleJ","Juvenile",16.5285714285714,38,0,0.802816575598692
"2019","6208","FemaleJ","Adult",2.71904761904762,6,0,0.00100253767113835
"2021","6208","FemaleJ","Adult",3.18571428571429,5,0,0.13404811501817
"2016","6209",NA,"Adult",19.5619047619048,36,0,0.977650828154107
"2016","6210","Male","Adult",13.7297258297258,52,0.0226091143876379,0.515071784942439
"2019","6210","Male","Adult",7.66666666666667,8,0,0.000169490115990641
"2021","6210","Male","Adult",5.70880230880231,16,0,0.471801372713044
"2023","6210","Male","Adult",11.7912698412698,27,0.14745510531491,0.594442549343036
"2016","6211","FemaleJ","Adult",1.85,7,9.06947215672048e-05,0.0221296014491633
"2019","6211","FemaleJ","Adult",2.5,4,0,0.00813092971941283
"2023","6211","FemaleJ","Adult",5.93333333333333,10,0,0.027702189415043
"2016","6212",NA,"Adult",2.66666666666667,4,0,0.00133246834592138
"2016","6213",NA,"Adult",2.66666666666667,4,0,0.00133246834592137
"2016","6214",NA,"Juvenile",3.83571428571429,8,0,0.038054304119453
"2016","6215","FemaleJ","Juvenile",4.3468253968254,12,0,0.0403941841945946
"2019","6215","FemaleJ","Adult",11.4738095238095,20,0.0127009552867676,0.00418839590039072
"2023","6215","FemaleJ","Adult",11.802380952381,36,0.03613211987688,0.0916529667902172
"2016","6216","FemaleJ","Adult",17.9857142857143,28,0.000226736803918012,0.390697080736995
"2016","6217","FemaleJ","Adult",12.6666666666667,20,0,0.26419307615369
"2016","6218",NA,"Adult",2.66666666666667,4,0,0.0698494850545138
"2023","6220","Male","Adult",8.34603174603175,22,0.00291621383843089,0.149170568456819
"2016","6221","FemaleJ","Adult",8.94285714285714,22,0,0.145878904775606
"2016","6222",NA,"Adult",1.5,4,0,0.00563937380511365
"2016","6223",NA,"Adult",0.666666666666667,1,0,0.000398810163074056
"2016","6224","FemaleJ","Adult",4.76904761904762,13,0.000725557772537638,0.0344003220518784
"2019","6224","FemaleJ","Adult",5.93333333333333,11,0.00122305103998468,0.000826843924445021
"2016","6225",NA,"Adult",4,5,0,0.00170833111703739
"2016","6227",NA,"Adult",4.75714285714286,10,0,0.0282084644368193
"2019","6227",NA,"Adult",0.9,2,0,0.000513079088176436
"2016","6228","FemaleJ","Adult",12.9333333333333,20,0,0.247838144536578
"2016","6229",NA,"Adult",16.0857142857143,27,0.000105810508495072,0.35013950528642
"1993","623","FemaleJ","Adult",4.95238095238095,6,0.0979680696661829,0.0352623390739658
"2016","6230","FemaleJ","Adult",7.9,11,0.0253945220388173,0.0312373280161104
"2016","6231",NA,NA,1.16666666666667,3,0,0.03724018159701
"2019","6231","FemaleJ","Juvenile",7.16666666666667,13,0.000488176964149504,0.00157262759223596
"2021","6231","FemaleJ","Adult",3.42626262626263,8,0,0.262543473335089
"2016","6232","FemaleJ","Adult",3.85,8,0,0.072400875857799
"2017","6232","FemaleJ","Adult",2,2,0,0
"2016","6233","Male","Adult",7.67063492063492,23,0.000151157869278675,0.0984318967372508
"2017","6233","Male","Adult",15,15,0.0290492740642666,1
"2016","6234","FemaleJ","Calf",14.1801587301587,40,0.000498820968619626,0.629631460218421
"2016","6235",NA,"Juvenile",12.1551226551227,37,0.00312141000060463,0.452372110973298
"2019","6235",NA,"Adult",13.8071428571429,27,0.0291039192183356,0.00488969595833203
"2023","6235",NA,"Adult",8.42777777777778,25,0.0117994100294985,0.100959660385648
"2016","6236","FemaleJ","Adult",17.2002164502164,59,0.111904523817275,0.593154008149775
"2016","6237","FemaleJ","Adult",20.2952380952381,38,0,1
"2021","6237","FemaleJ","Adult",4.80952380952381,9,0.00303030303030303,0.0221648931802906
"2016","6238","FemaleJ","Adult",4.46666666666667,8,0.00253945220388173,0.0213055271535909
"2016","6239","FemaleJ","Juvenile",9.16984126984127,29,0.0051439022915533,0.206079013446858
"2019","6239","FemaleJ","Adult",8.44285714285714,20,0.011673023137554,0.00274062178088642
"2021","6239","FemaleJ","Adult",5.46319791319791,20,0.0183884297520661,0.522456162927929
"1993","624","FemaleJ","Adult",4.33333333333333,7,0.0743831640058055,0.067984668538319
"1994","624","FemaleJ","Adult",7.13333333333333,9,0,0.648615754762452
"1996","624","FemaleJ","Adult",2.66666666666667,3,0,1.61965549421576e-17
"1997","624","FemaleJ","Adult",3.36904761904762,6,0,0.0625985458185015
"1999","624","FemaleJ","Adult",3.48809523809524,11,0,0.168050986886167
"2016","6240",NA,"Adult",5.41349206349206,12,0,0.0479944558604304
"2016","6241",NA,"Adult",12,19,0,0.259006894756935
"2016","6242","FemaleJ","Adult",2.75714285714286,8,0,0.0792691524799444
"2019","6242","FemaleJ","Adult",11,12,0.00423340961098398,1
"2016","6243",NA,"Adult",13.1666666666667,20,0,0.268787787615246
"2016","6244","FemaleJ","Adult",11.452380952381,21,0,0.279107518013871
"2016","6245",NA,"Adult",8.3,12,0,0.152205563607342
"2016","6246","FemaleJ","Adult",4.16666666666667,6,0,0.0847237313588528
"2019","6246","FemaleJ","Adult",4.12380952380952,8,0,0.00126744173183166
"2021","6246","FemaleJ","Adult",8.63752913752914,27,0.0185032139577594,0.913444224056172
"2023","6246","FemaleJ","Adult",6.04444444444444,15,0,0.0987145143354249
"2016","6247",NA,"Adult",2.5,3,0,0.000338380977501523
"2016","6248",NA,"Adult",3.75555555555556,11,0.000816252494104843,0.0163240910480084
"2016","6249",NA,"Adult",3.5,4,0,0.0292559156128806
"1993","625","FemaleJ","Adult",4.66666666666667,5,0,0.0290633072833945
"2016","6250",NA,"Juvenile",5,7,0,0.0837623047216196
"2016","6251",NA,"Adult",3.5,6,0,0.00669914331220037
"2016","6253","FemaleJ","Adult",2.54365079365079,8,0,0.0411264844665649
"2016","6254","FemaleJ","Adult",6.5484126984127,19,0,0.0865203063935538
"2019","6254","FemaleJ","Adult",12.0547619047619,22,0.0105368493698013,0.00398083076692728
"2023","6254","FemaleJ","Adult",11.9105339105339,37,0.035151669734809,0.138238086622386
"2016","6255",NA,"Adult",3.63809523809524,7,0,0.0144255935391781
"2016","6256",NA,"Adult",20.2952380952381,38,0,1
"2021","6256",NA,"Adult",3.81904761904762,9,0,0.286206001783504
"2016","6257","Male","Adult",5.64285714285714,15,0,0.115967739327751
"2017","6257","Male","Adult",3,3,0,0.041955976577071
"1993","626",NA,"Adult",4.66666666666667,5,0,0.0290633072833945
"1993","629","FemaleJ","Adult",3.05079365079365,11,0.312046444121916,0.147510501630505
"1994","629","FemaleJ","Adult",2,2,0.00156862745098039,9.36095954855469e-17
"1989","63",NA,"Adult",7.02222222222222,14,0.0490581345806931,0.582328451540209
"1990","63",NA,"Adult",3.29213564213564,10,0.0014348998459168,0.0267491902586111
"2017","6300","FemaleJ","Adult",1,1,0,0
"2017","6301",NA,"Adult",5,5,0,0.34531762036722
"2017","6302","FemaleJ","Adult",2,2,0,4.52891821964899e-17
"2019","6302","FemaleJ","Adult",10.5880952380952,18,0.0022890559732665,0.00399372351508595
"2023","6302","FemaleJ","Adult",4.91111111111111,13,0.00116441546343735,0.0435217291109568
"2017","6303","FemaleJ","Adult",1,1,0,0
"1993","633","FemaleJ","Adult",3.70793650793651,9,0.168722786647315,0.190913873150522
"1994","633","FemaleJ","Adult",6.13333333333333,8,0,0.513447984607888
"1995","633","FemaleJ","Adult",2,2,0.00833333333333333,0
"1996","633","FemaleJ","Adult",2.83571428571429,7,0.0232105420784666,0.0548735823929315
"1993","635","FemaleJ","Adult",0.5,1,0,0.0164615531689562
"1997","635","FemaleJ","Adult",0.666666666666667,1,0,0.0542174636327709
"1990","64","FemaleJ","Adult",3.76666666666667,7,0,0.283875233945735
"2019","6400",NA,"Adult",8.05238095238095,18,0.000387937344459084,0.00236741394466438
"2021","6400",NA,"Adult",2.38737373737374,9,0,0.175042849198862
"2023","6400",NA,"Adult",7.61904761904762,17,0,0.13414832855548
"2019","6401",NA,"Juvenile",7.16666666666667,13,0.000488176964149504,0.00157262759223587
"2021","6401",NA,"Juvenile",5.44444444444444,15,0.000137741046831956,0.492912296450784
"2019","6402",NA,"Adult",4.13333333333333,7,0.000624089868941127,0.000498584908489285
"2019","6405","FemaleJ","Adult",5,8,0,0.0014582649487439
"2019","6406",NA,"Adult",9.92142857142857,17,0.00162435073190222,0.00381192758474868
"2019","6407","FemaleJ","Adult",8.36904761904762,20,0.066694140018925,0.0023917049726293
"2019","6408","FemaleJ","Adult",11,12,0.00423340961098398,1
"2019","6409",NA,"Adult",9.73333333333333,14,0.052377320111874,0.791095429175862
"2019","6410",NA,"Adult",10,11,0,0.962217275373418
"2019","6411",NA,"Adult",10,11,0,0.962217275373418
"2019","6412",NA,"Adult",10,11,0,0.962217275373418
"2019","6413",NA,"Adult",10,11,0,0.962217275373418
"2019","6414",NA,"Adult",6.63333333333333,12,0.00185372226167618,0.00161185399931487
"2019","6415","FemaleJ","Adult",6.25238095238095,17,0.00951505905739315,0.00276481393033082
"2021","6415","FemaleJ","Adult",11.2324288456641,48,0.26728650137741,1
"2023","6415","FemaleJ","Adult",10.0665945165945,35,0.218687389565359,0.136994159485058
"2019","6416",NA,"Adult",8.22142857142857,22,0.0522791107026466,0.00285459326533354
"2019","6417",NA,"Adult",5.8,9,0.000406814136791253,0.00132916854897504
"2023","6417",NA,"Adult",1.66666666666667,2,0,3.92522289801023e-05
"2019","6418","FemaleJ","Adult",1.66666666666667,4,3.813882532418e-05,0.00550976257862756
"2019","6419",NA,"Adult",7.66666666666667,12,0,0.00148368711738087
"1993","642",NA,"Adult",0.666666666666667,1,0,0.00208243062581775
"2019","6420",NA,"Adult",4.98809523809524,12,0.02279127316778,0.00118754459308244
"2019","6421","Male","Adult",10.5333333333333,19,0.0008150921880899,0.00354522377352731
"2023","6421","Male","Adult",7.22142857142857,17,0.00428504890544946,0.120977261962631
"2019","6423","FemaleJ","Adult",4.5047619047619,8,0,0.0013684934993166
"2019","6425",NA,"Adult",3,4,0,0.000358083149786887
"2019","6426",NA,"Adult",3,4,0,0.000358083149786898
"2021","6426",NA,"Adult",5.60894660894661,18,0.00220385674931129,0.481302885263407
"2019","6427","FemaleJ","Adult",0.5,1,0,3.9980409537547e-05
"2021","6427","FemaleJ","Adult",3.85324675324675,11,0.000509641873278237,0.175772479731877
"2019","6428",NA,"Adult",9.16666666666667,16,0.00979224844173948,0.00147117651678299
"2019","6429",NA,"Adult",8.53333333333333,15,0.130617848970252,0.000712210071862524
"2019","6431","FemaleJ","Adult",7.9,14,0,0.00295709167043375
"2021","6431","FemaleJ","Adult",2.52777777777778,8,0,0.160885323452099
"2023","6431","FemaleJ","Adult",7.91904761904762,12,0,0.0958253104140618
"2019","6432",NA,NA,3.5,5,0,0.186679172283734
"2019","6433",NA,"Adult",4.16666666666667,6,0,0.000472175698349092
"2021","6433",NA,"Adult",0.933333333333333,3,0.00192837465564738,0.0437413685966585
"2019","6435",NA,"Adult",3.5,5,0,0.000907553544940349
"2019","6436",NA,"Adult",4,4,0,0.408105676125588
"2019","6437","FemaleJ","Juvenile",9.73333333333333,14,0.052377320111874,0.791095429175862
"2023","6437","FemaleJ","Adult",13.952380952381,32,0.00144905035449982,0.222812750830519
"2019","6438",NA,"Adult",10,11,0,0.962217275373418
"2019","6439","Male","Adult",9.35238095238095,15,6.89580781113962e-05,0.00325743928745023
"1993","644",NA,"Adult",6.81666666666667,12,0.00979680696661829,0.906272014121201
"2019","6440",NA,"Adult",9.42142857142857,20,0.00241037376048818,0.00349604341666861
"2023","6440",NA,"Adult",11.1686147186147,31,0.00955190335721309,0.163588345069888
"2019","6441","FemaleJ","Adult",3.20238095238095,8,0.0163269009150016,0.0064043205082118
"2021","6441","FemaleJ","Adult",6.13438228438228,24,0.0975757575757576,0.294935918608526
"2023","6441","FemaleJ","Adult",10.5,11,0,0.948517787151648
"2019","6442",NA,"Adult",5.8,9,0.000406814136791253,0.00132916854897501
"2021","6442",NA,"Adult",2.66666666666667,5,0,0.221082593916877
"2019","6443",NA,"Adult",4.21904761904762,9,0.00250190694126621,0.0070695564204648
"2019","6445","FemaleJ","Adult",4.80238095238095,11,0.00575496712796484,0.00137887437285422
"2021","6445","FemaleJ","Adult",4.82460317460317,10,0,0.27983700754076
"2019","6446","FemaleJ","Adult",5.48809523809524,13,0.0394198010091224,0.00120294014265907
"2019","6447","FemaleJ","Juvenile",7.8,12,0.00173041298899422,0.00232836784324638
"2023","6447","FemaleJ","Adult",9.91507936507936,24,0.00495782228432438,0.162137477111743
"2019","6448","FemaleJ","Adult",4.5047619047619,8,0,0.00136849349931662
"2021","6448","FemaleJ","Adult",8.48716283716284,30,0.11745867768595,0.746761556992676
"2023","6448","FemaleJ","Adult",7.9,23,0.0764227431903259,0.0362271289023574
"2019","6449",NA,"Adult",4.9,9,0,0.00152819997773816
"2019","6450",NA,"Adult",9.03333333333333,17,0.0161165650181668,0.00212427305272547
"2021","6450",NA,"Adult",4.16031746031746,9,0.0786042240587695,0.094470582000768
"2019","6451",NA,"Adult",4.96666666666667,8,0.00997744691108536,0.00113199080355366
"2019","6453","Male","Adult",8.33333333333333,11,0,0.002013230418553
"2019","6454","FemaleJ","Adult",0.666666666666667,1,0,1.50317667551136e-05
"2019","6455",NA,"Adult",7.66666666666667,8,0,0.000169490115990686
"2019","6457",NA,"Adult",1.4,3,0.0173913043478261,0.000220998152701084
"2021","6457",NA,"Adult",6.04227994227994,19,0,0.602020117050153
"1993","649","FemaleJ","Adult",6.46666666666667,9,0,1
"1996","649","FemaleJ","Adult",5.48571428571429,11,0.0109613656783468,0.315619502307745
"1997","649","FemaleJ","Adult",2.9,5,0,0.0477257496208341
"2002","649","FemaleJ","Adult",7.18571428571429,14,0.0468747961114373,0.0158202940269267
"1993","650",NA,"Adult",6.46666666666667,9,0,0.999999999999999
"2021","6501",NA,"Adult",0.866666666666667,2,0,0.0428546070412619
"2021","6502","FemaleJ","Adult",2.94047619047619,7,0,0.135780260990988
"2023","6502","FemaleJ","Adult",2.3,4,0,0.0123267770211343
"2021","6503","FemaleJ","Adult",5.35238095238095,15,0,0.262625927201894
"2023","6503","FemaleJ","Adult",7.91904761904762,12,0,0.0958253104140617
"2021","6504",NA,"Adult",1.86666666666667,3,0,0.0498825175228566
"2021","6505",NA,"Adult",1.86666666666667,3,0,0.0498825175228566
"2021","6506","FemaleJ","Calf",1.95555555555556,4,0,0.0542884143503078
"2021","6507",NA,"Adult",1.95555555555556,4,0,0.0542884143503078
"2021","6508","FemaleJ","Juvenile",4.12760572760573,13,0.00191689623507805,0.375967654670181
"2021","6509",NA,"Adult",0.8,2,0,0.00125167912948591
"2021","6512",NA,"Juvenile",1.99047619047619,4,4.59136822773186e-05,0.00437289687004718
"2023","6512",NA,"Adult",7.91904761904762,12,0,0.0958253104140618
"2021","6513","FemaleJ","Adult",1.86666666666667,4,0,0.0156457522612265
"2021","6514",NA,"Adult",3.07857142857143,9,0.0495867768595041,0.0135284566216638
"2023","6514",NA,"Adult",7.91904761904762,12,0,0.0958253104140619
"2021","6515","FemaleJ","Adult",6.80767565767566,25,0.00647382920110193,0.6706031763424
"2023","6515","FemaleJ","Adult",7.21825396825397,21,0.0016301816488123,0.070295247461429
"2021","6516","Male","Adult",4.44715284715285,17,0.0119054178145087,0.295526522309565
"2023","6516","Male","Adult",13.0843434343434,34,0.0359022556390977,0.204807793566703
"2021","6517","FemaleJ","Juvenile",4.53571428571429,6,0,0.116450508320289
"2021","6518","FemaleJ","Juvenile",4.53571428571429,6,0,0.116450508320289
"2021","6519","FemaleJ","Adult",3.28888888888889,9,0.0212350780532599,0.0914727332894165
"2023","6519","FemaleJ","Adult",6.53174603174603,18,0.0075434407059931,0.0210877335473464
"2021","6521","FemaleJ","Juvenile",4.25,5,0,0.104470772324219
"2023","6521","FemaleJ","Juvenile",7.08412698412698,18,0.00717279925477411,0.0478791098831935
"2021","6522","FemaleJ","Calf",3.93571428571429,11,0.0543847566574839,0.120901366605558
"2021","6523",NA,"Adult",1,1,0,0
"2021","6524",NA,"Adult",1,1,0,0
"2021","6525","FemaleJ","Adult",5.96274281274281,24,0.0779384756657484,0.490732025827397
"2021","6526","FemaleJ","Juvenile",5.85714285714286,13,0.039623507805326,0.0480922034433965
"2023","6526","FemaleJ","Juvenile",6.05714285714286,20,0.0300904054630184,0.0525621494004382
"2021","6527","FemaleJ","Juvenile",4.63333333333333,9,0.0168044077134986,0.0244538262478817
"2023","6527","FemaleJ","Adult",6.39285714285714,17,0.0125941697902574,0.0235131756196919
"2021","6528",NA,"Adult",2.7452380952381,6,0.000275482093663912,0.00535363039542898
"2021","6529",NA,"Juvenile",1.06666666666667,2,0.0162534435261708,0.00633976775715187
"1993","653","FemaleJ","Adult",6.46666666666667,9,0,1
"1994","653","FemaleJ","Adult",1.83333333333333,3,0.0470588235294118,0.0281861998072883
"1996","653","FemaleJ","Adult",1.9,4,0.00844564240790656,0.00205505033528135
"1997","653","FemaleJ","Adult",0.666666666666667,1,0,0.000257130966150614
"1998","653","FemaleJ","Adult",4.57852147852148,14,0.0224089635854342,0.631665753983116
"1999","653","FemaleJ","Adult",6.51161616161616,26,0.0587426900584795,0.327900820206416
"2001","653","FemaleJ","Adult",3,3,0.00112994350282486,0
"2021","6530",NA,"Adult",0.666666666666667,1,0,0.000700430605669746
"2021","6531","FemaleJ","Adult",3.74773282273282,15,0.0157254361799816,0.284322813188014
"2023","6531","FemaleJ","Adult",3.47857142857143,10,0,0.0543348369202365
"2021","6532","FemaleJ","Juvenile",1.93333333333333,3,0,0.0162106790497312
"2021","6533","FemaleJ","Juvenile",0.8,1,0,0.00682981911519748
"2021","6534","Male","Adult",3.24444444444444,9,0,0.210849029064947
"2021","6535","FemaleJ","Juvenile",1.38333333333333,3,0.0162534435261708,0.0515152948572082
"2021","6536","Male","Adult",2.85238095238095,7,0.0166666666666667,0.104562825205047
"2021","6537","FemaleJ","Adult",4.41264846264846,14,0.0370982552800735,0.179884972597331
"2021","6538",NA,"Adult",2.2,4,0,0.0669706354903952
"2023","6538",NA,"Adult",3.45238095238095,6,0,0.0490597288367175
"2021","6539",NA,"Adult",5.34365079365079,15,0,0.621283383343664
"2023","6539",NA,"Adult",3.45238095238095,6,0,0.0490597288367174
"1993","654",NA,"Adult",2.06666666666667,3,0,0.163177478901641
"2021","6540","FemaleJ","Adult",3.02142857142857,8,0,0.184097768097331
"2023","6540","FemaleJ","Adult",9.63492063492063,24,0.00861667442943642,0.0866359396883386
"2021","6541",NA,"Adult",8.42856310356311,32,0.0943067033976125,0.658366180674407
"2023","6541",NA,"Adult",8.87222222222222,25,0.0147944221418837,0.0777709258805253
"2021","6542","FemaleJ","Adult",6.15000555000555,22,0.00303030303030303,0.579772514412054
"2023","6542","FemaleJ","Adult",8.18333333333333,21,0.00380301786915667,0.0651753331669445
"2021","6543","FemaleJ","Adult",5.87969807969808,20,0.00151515151515152,0.702930044056134
"2023","6543","FemaleJ","Adult",5.32857142857143,14,0.000886249547171764,0.05359208640079
"2021","6544",NA,"Calf",3.73333333333333,7,0,0.141945875033751
"2021","6545","FemaleJ","Juvenile",7.22243867243867,24,0.0221303948576676,0.548114339372831
"2021","6546",NA,"Calf",3.23333333333333,6,0,0.134513374672243
"2021","6547",NA,"Juvenile",5.63888888888889,12,0,0.416314632200225
"2021","6549","FemaleJ","Adult",7.38224553224553,28,0.0607323232323232,0.701698813599915
"2023","6549","FemaleJ","Adult",17.4531746031746,45,0.0182942607255602,0.258979576965357
"2021","6550",NA,"Adult",1.3,3,0,0.104487725332653
"2021","6551",NA,"Adult",5.36666666666667,10,0,0.40846522764988
"2021","6552",NA,"Adult",1.18571428571429,3,0,0.0805579711444881
"2021","6553",NA,"Adult",9.02871572871573,24,0,0.956429594789584
"2023","6553",NA,"Adult",6.26507936507936,17,0.000886249547171764,0.0728376947996911
"2021","6554",NA,"Calf",1.23333333333333,3,0,0.0306472815257728
"2021","6555","FemaleJ","Adult",6.94927017427018,28,0.102858126721763,0.696123879771241
"2023","6555","FemaleJ","Adult",8.97950937950938,30,0.102699965252364,0.0725706366581441
"2021","6556","Male","Adult",0.5,1,0,0.00866423729476819
"2023","6556","Male","Adult",9.5,10,0,0.872883089052787
"2021","6560",NA,NA,4.03571428571429,9,0,0.216066037471255
"2021","6561","FemaleJ","Adult",3.83333333333333,8,0,0.215039670334745
"2023","6561","FemaleJ","Adult",8.2547619047619,20,0,0.0950653276469571
"2021","6563","FemaleJ","Adult",5.56601731601732,17,0,0.516316803717504
"2023","6563","FemaleJ","Adult",14.3261904761905,37,0.00279459711224965,0.188369655842529
"2021","6564","FemaleJ","Adult",6.15800865800866,17,0.000137741046831956,0.392159414097579
"2021","6565","FemaleJ","Adult",3.90562770562771,11,0,0.276419213387633
"2021","6566","FemaleJ","Juvenile",2.03888888888889,5,0,0.0962465388932696
"2023","6566","FemaleJ","Juvenile",6.20952380952381,15,0.00131967085856233,0.0161836758665914
"2021","6568","FemaleJ","Adult",5.46128871128871,21,0.00654269972451791,0.431883770529239
"1989","66",NA,"Adult",2.83333333333333,4,0,0.117270269103615
"2023","6600","FemaleJ","Juvenile",11.4645021645022,36,0.0841700490163461,0.13077945524052
"2023","6601","FemaleJ","Adult",14.4498556998557,46,0.187309350071344,0.188851868605557
"2023","6602","FemaleJ","Adult",8.26111111111111,20,0,0.106771827884219
"2023","6603","FemaleJ","Adult",9.7484126984127,27,0.000426952336593697,0.146898838432296
"2023","6607",NA,"Adult",3.35238095238095,9,0,0.0377976544055406
"2023","6608",NA,"Adult",13.1565656565657,36,0.0486666518804386,0.217736008943372
"2023","6609","FemaleJ","Adult",10.2246031746032,30,0.00485173109765564,0.127851072130541
"2023","6612",NA,"Adult",8.80036075036075,24,0.00355793613828081,0.13439515300897
"2023","6613","FemaleJ","Juvenile",6.56111111111111,17,0.00525280753506184,0.040510724842659
"2023","6615",NA,"Adult",3.66666666666667,4,0,0.000760946386034297
"2023","6616","FemaleJ","Adult",4,6,0.0347772085079956,0.000538834496272448
"2023","6618","FemaleJ","Juvenile",6.23809523809524,15,0.00108678776587486,0.01049801161793
"2023","6620","FemaleJ","Adult",2.48809523809524,6,0,0.0211386432145913
"2023","6623",NA,"Adult",15.6547619047619,35,0.000931532370749884,0.242457927502216
"2023","6626","FemaleJ","Juvenile",8.94365079365079,26,0.0606934001670844,0.0443376130978664
"2023","6628",NA,"Adult",6.66746031746032,19,0.000791802515137401,0.0667124749671859
"2023","6629","FemaleJ","Adult",10.7190476190476,18,0,0.116436562112535
"2023","6630","Male","Adult",11.4436507936508,28,0.0402848936500543,0.310508536111525
